0;193;116;30;30;208;131;
0;248;119;44;44;270;141;
0;139;128;37;37;157;146;
0;232;173;39;39;251;192;
0;181;160;55;55;208;187;
0;257;147;57;57;285;175;
1;149;75;21;21;159;85;
1;138;128;35;35;155;145;
1;67;69;43;43;88;90;
1;249;118;44;44;271;140;
1;226;169;43;43;247;190;
1;181;158;57;57;209;186;
1;256;144;57;57;284;172;
2;188;68;21;21;198;78;
2;187;89;21;21;197;99;
2;248;118;42;42;269;139;
2;180;155;55;55;207;182;
3;188;68;21;21;198;78;
3;187;89;21;21;197;99;
3;248;118;42;42;269;139;
3;185;158;48;48;209;182;
4;140;123;34;34;157;140;
4;248;117;40;40;268;137;
4;180;155;54;54;207;182;
5;163;62;21;21;173;72;
5;184;110;36;36;202;128;
5;137;120;34;34;154;137;
5;159;105;37;37;177;123;
5;247;115;41;41;267;135;
5;219;158;42;42;240;179;
5;249;141;52;52;275;167;
5;178;153;49;49;202;177;
5;138;171;63;63;169;202;
6;247;116;37;37;265;134;
6;159;103;37;37;177;121;
6;180;150;47;47;203;173;
6;200;118;47;47;223;141;
6;244;131;57;57;272;159;
7;158;102;37;37;176;120;
7;244;113;40;40;264;133;
7;144;175;43;43;165;196;
7;176;147;50;50;201;172;
7;240;128;57;57;268;156;
8;195;116;20;20;205;126;
8;245;114;35;35;262;131;
8;177;146;46;46;200;169;
8;208;149;47;47;231;172;
9;242;111;39;39;261;130;
9;211;145;45;45;233;167;
9;174;144;49;49;198;168;
9;229;124;63;63;260;155;
10;244;111;36;36;262;129;
10;158;99;35;35;175;116;
10;194;117;43;43;215;138;
10;176;144;42;42;197;165;
10;235;125;56;56;263;153;
11;72;65;22;22;83;76;
11;241;110;38;38;260;129;
11;157;96;37;37;175;114;
11;174;142;44;44;196;164;
11;239;131;45;45;261;153;
11;202;144;47;47;225;167;
11;136;153;47;47;159;176;
12;219;77;21;21;229;87;
12;189;103;30;30;204;118;
12;240;110;37;37;258;128;
12;174;140;42;42;195;161;
12;237;130;46;46;260;153;
13;240;109;34;34;257;126;
13;171;138;43;43;192;159;
13;231;124;49;49;255;148;
14;238;108;36;36;256;126;
14;173;137;40;40;193;157;
14;193;114;39;39;212;133;
14;234;125;43;43;255;146;
14;184;170;54;54;211;197;
15;137;105;24;24;149;117;
15;241;112;29;29;255;126;
15;169;135;42;42;190;156;
15;155;91;39;39;174;110;
15;234;124;42;42;255;145;
15;176;158;63;63;207;189;
16;239;109;30;30;254;124;
16;232;122;43;43;253;143;
16;169;134;42;42;190;155;
