2;267;139;36;33;151;86;
2;211;115;27;16;119;65;
2;174;111;23;33;98;72;
2;159;61;22;30;90;45;
3;182;151;66;47;124;99;
3;262;134;40;33;151;83;
4;206;212;52;27;129;119;
4;177;137;67;53;122;95;
4;255;130;37;32;146;81;
4;168;111;24;30;96;70;
4;213;107;25;21;119;64;
4;38;89;26;19;32;54;
4;159;45;104;39;131;42;
5;179;204;69;35;124;119;
5;166;135;74;47;120;91;
5;256;128;31;29;143;78;
5;164;110;29;30;96;70;
5;209;100;28;28;118;64;
5;37;86;18;21;27;53;
5;163;61;23;27;93;44;
5;191;37;81;37;136;37;
6;165;138;74;38;119;88;
6;259;125;25;27;142;76;
6;166;104;24;34;95;69;
6;211;98;21;25;116;61;
6;161;61;27;30;94;45;
6;189;45;74;27;131;36;
7;168;129;62;42;115;85;
7;252;121;27;28;139;74;
7;166;103;23;30;94;66;
7;210;95;23;25;116;60;
7;2;93;24;18;13;55;
8;178;179;62;44;120;111;
8;170;128;63;34;116;81;
8;166;106;25;22;95;64;
8;3;97;26;15;14;56;
8;48;78;18;28;33;53;
8;179;46;63;28;121;37;
9;180;169;51;41;115;105;
9;167;133;31;25;99;79;
9;246;113;22;18;134;65;
9;164;96;23;31;93;63;
9;172;42;96;41;134;41;
10;163;159;62;51;112;105;
10;166;125;30;30;98;77;
10;196;118;27;29;111;73;
10;246;112;25;28;135;70;
10;166;94;20;29;93;61;
10;22;93;18;19;20;56;
10;168;64;29;19;98;41;
10;182;35;87;37;134;36;
11;173;154;47;46;110;100;
11;164;116;64;34;114;75;
11;242;110;21;26;131;68;
11;41;77;21;33;31;55;
11;169;41;102;42;135;41;
12;161;150;66;46;113;98;
12;236;107;24;27;130;67;
12;14;95;20;20;17;57;
12;35;87;20;28;27;57;
12;170;43;82;40;126;41;
13;190;120;30;18;110;69;
13;166;115;63;63;114;89;
13;238;103;22;26;130;64;
13;11;96;21;20;16;58;
13;32;83;23;22;27;52;
14;171;140;37;31;104;85;
14;165;111;54;28;109;69;
14;236;98;21;31;128;64;
14;7;96;20;21;13;58;
14;33;87;28;19;30;53;
14;171;38;102;41;136;39;
15;164;107;47;60;105;83;
15;2;102;21;16;11;59;
15;192;82;34;48;113;65;
15;26;80;31;26;28;53;
15;174;44;92;36;133;40;
16;291;198;28;33;159;115;
16;168;140;42;22;105;81;
16;195;104;20;23;107;63;
16;165;104;25;30;95;67;
16;1;97;22;22;11;59;
16;30;89;26;18;28;53;
16;176;43;91;36;133;39;
17;288;194;31;44;159;119;
17;169;130;24;26;96;78;
17;1;99;17;20;9;59;
17;19;82;35;26;27;54;
17;165;81;24;48;94;64;
17;177;36;112;42;144;39;
18;277;183;42;45;159;114;
18;170;128;26;25;98;76;
18;1;90;51;34;26;62;
18;184;48;36;29;110;38;
18;227;45;28;22;127;33;
19;269;176;50;42;159;109;
19;1;82;48;42;24;62;
19;164;79;42;73;103;76;
19;175;43;96;37;135;40;
20;267;185;47;25;157;105;
20;267;170;26;20;146;95;
20;164;94;17;26;90;60;
20;6;80;38;32;22;56;
20;180;41;97;34;138;37;
21;261;168;45;36;153;102;
21;167;115;29;31;98;73;
21;185;92;25;23;105;57;
21;165;92;14;26;89;59;
21;3;83;28;30;15;56;
21;181;44;75;31;128;37;
22;275;209;41;30;158;119;
22;256;172;44;25;150;98;
22;1;79;36;49;18;64;
22;164;76;28;56;96;66;
22;183;42;94;35;138;38;
23;265;200;46;39;155;119;
23;253;165;38;26;145;95;
23;254;154;22;18;138;86;
23;1;88;32;27;16;57;
23;165;87;25;50;95;68;
23;224;85;20;21;122;53;
23;185;45;73;32;129;38;
24;247;160;50;76;148;118;
24;1;94;30;43;15;68;
24;162;86;31;46;96;66;
24;176;37;92;48;134;42;
25;246;185;43;40;144;112;
25;244;156;36;23;140;89;
25;190;84;19;22;104;53;
25;2;81;24;32;13;56;
25;165;69;25;51;95;60;
25;184;41;95;37;139;39;
26;226;179;54;38;140;108;
26;236;145;38;28;137;86;
26;1;99;23;43;12;71;
26;162;96;28;25;95;60;
26;192;42;69;28;130;35;
27;220;174;54;35;137;104;
27;237;150;22;17;129;83;
27;1;88;23;31;12;59;
27;164;73;31;52;97;62;
27;190;41;68;32;129;36;
28;233;166;35;37;134;101;
28;235;134;22;22;128;78;
28;1;87;20;34;10;60;
29;225;159;38;36;131;97;
