2;172;91;11;10;91;50
2;208;77;20;32;114;54
2;225;74;12;8;118;41
2;242;110;17;15;129;62
2;203;120;17;15;110;67
3;173;91;10;10;91;50
3;228;74;9;8;118;41
3;210;77;17;31;113;54
3;203;122;15;12;109;67
3;243;110;15;14;129;62
3;313;180;5;12;159;96
4;174;89;8;9;91;49
4;211;75;17;34;114;54
4;227;73;9;8;118;40
4;203;117;14;13;108;65
4;243;110;15;11;129;60
4;312;179;7;13;159;96
5;172;87;10;10;91;48
5;199;113;16;14;107;63
5;239;106;18;15;128;60
5;227;72;11;10;119;41
5;210;75;17;31;113;53
5;303;171;14;14;158;92
6;172;83;16;17;94;50
6;199;112;17;14;108;63
6;240;107;14;10;127;58
6;228;71;8;9;118;40
6;207;72;21;32;114;52
6;298;165;19;19;158;92
7;175;83;9;11;92;47
7;201;111;12;11;106;61
7;240;103;12;13;126;58
7;293;154;25;24;159;89
7;227;69;10;10;118;39
7;209;74;16;27;112;50
8;176;82;10;8;93;45
8;199;108;12;10;105;59
8;236;100;13;13;124;56
8;226;71;11;8;118;39
8;208;71;15;28;111;49
8;285;152;27;19;156;85
9;177;80;10;12;93;46
9;196;104;15;14;105;59
9;237;100;11;12;124;56
9;228;70;9;10;118;40
9;208;72;15;27;111;49
9;281;149;24;18;152;83
10;175;81;12;8;93;44
10;199;105;10;9;104;57
10;234;97;11;11;122;54
10;229;70;8;7;118;38
10;208;70;17;30;112;50
10;278;144;23;18;150;81
11;176;78;9;9;92;43
11;197;100;11;13;104;56
11;208;69;14;26;111;47
11;225;69;11;6;118;37
11;232;93;14;15;123;54
11;272;140;22;18;147;79
12;175;77;13;9;94;43
12;198;100;9;12;103;56
12;231;92;17;17;124;54
12;270;138;19;16;144;77
12;227;67;9;8;118;37
12;207;68;17;29;112;48
13;176;74;10;10;93;42
13;196;97;11;12;103;54
13;232;94;15;14;123;54
13;227;67;10;7;118;37
13;208;68;15;26;111;47
13;264;133;21;16;142;74
14;179;75;9;8;94;41
14;195;95;12;11;103;53
14;231;92;14;10;122;51
14;207;69;15;24;111;46
14;227;68;12;8;119;38
14;262;130;20;14;141;72
15;179;72;12;11;95;41
