0;133;108;35;35;150;125;
0;225;95;37;37;243;113;
0;186;168;43;43;207;189;
1;153;105;47;47;176;128;
2;169;79;21;21;179;89;
2;227;87;21;21;237;97;
2;237;106;20;20;247;116;
2;277;182;22;22;288;193;
2;150;164;34;34;167;181;
2;175;160;50;50;200;185;
3;225;96;33;33;241;112;
4;169;76;22;22;180;87;
4;165;91;29;29;179;105;
4;142;169;39;39;161;188;
5;168;76;22;22;179;87;
5;164;91;29;29;178;105;
6;153;74;21;21;163;84;
6;231;99;24;24;243;111;
6;269;173;22;22;280;184;
6;174;41;63;63;205;72;
7;170;74;22;22;181;85;
7;210;140;20;20;220;150;
7;209;129;22;22;220;140;
7;169;92;25;25;181;104;
7;161;86;32;32;177;102;
8;153;73;21;21;163;83;
8;143;88;22;22;154;99;
8;134;99;34;34;151;116;
9;153;73;21;21;163;83;
9;170;73;21;21;180;83;
9;166;88;28;28;180;102;
9;197;126;37;37;215;144;
9;140;171;63;63;171;202;
10;170;73;21;21;180;83;
10;145;88;20;20;155;98;
10;267;173;21;21;277;183;
10;151;71;24;24;163;83;
10;161;83;33;33;177;99;
10;154;97;41;41;174;117;
10;168;40;66;66;201;73;
11;168;89;23;23;179;100;
11;132;96;35;35;149;113;
11;142;151;35;35;159;168;
12;171;71;21;21;181;81;
12;168;86;26;26;181;99;
12;170;138;42;42;191;159;
12;151;176;39;39;170;195;
13;154;69;22;22;165;80;
13;167;88;23;23;178;99;
13;131;93;36;36;149;111;
13;158;97;35;35;175;114;
14;169;88;21;21;179;98;
14;202;130;20;20;212;140;
14;167;135;42;42;188;156;
14;136;154;60;60;166;184;
14;228;169;63;63;259;200;
15;169;87;22;22;180;98;
15;154;69;24;24;166;81;
15;134;91;35;35;151;108;
15;258;129;43;43;279;150;
15;131;151;61;61;161;181;
16;168;85;22;22;179;96;
16;258;128;41;41;278;148;
17;169;85;23;23;180;96;
17;225;204;32;32;241;220;
17;243;166;35;35;260;183;
17;249;124;47;47;272;147;
17;135;147;57;57;163;175;
18;243;165;34;34;260;182;
18;219;198;37;37;237;216;
18;139;152;47;47;162;175;
19;168;83;22;22;179;94;
19;168;100;21;21;178;110;
19;217;195;34;34;234;212;
19;254;123;41;41;274;143;
19;138;151;44;44;160;173;
19;178;155;49;49;202;179;
20;214;191;35;35;231;208;
20;142;149;41;41;162;169;
20;249;122;43;43;270;143;
21;168;81;23;23;179;92;
21;134;86;35;35;151;103;
21;213;188;34;34;230;205;
21;183;157;39;39;202;176;
21;248;120;43;43;269;141;
21;138;145;46;46;161;168;
21;149;168;52;52;175;194;
22;210;184;35;35;227;201;
22;134;85;35;35;151;102;
22;245;119;43;43;266;140;
22;139;142;45;45;161;164;
22;176;151;44;44;198;173;
22;212;148;63;63;243;179;
23;169;80;22;22;180;91;
23;135;84;34;34;152;101;
23;142;142;39;39;161;161;
23;207;180;36;36;225;198;
23;209;78;39;39;228;97;
23;179;151;41;41;199;171;
23;150;166;46;46;173;189;
23;239;112;52;52;265;138;
24;170;80;21;21;180;90;
24;135;84;34;34;152;101;
24;209;79;37;37;227;97;
24;177;148;41;41;197;168;
24;141;141;40;40;161;161;
24;181;171;66;66;214;204;
25;143;121;23;23;154;132;
25;135;83;34;34;152;100;
25;140;138;40;40;160;158;
25;173;142;45;45;195;164;
25;147;157;48;48;171;181;
26;167;76;25;25;179;88;
26;157;85;34;34;174;102;
26;139;83;30;30;154;98;
26;139;139;37;37;157;157;
26;241;114;43;43;262;135;
26;147;156;44;44;169;178;
26;270;138;47;47;293;161;
27;167;72;28;28;181;86;
27;155;83;35;35;172;100;
27;142;137;35;35;159;154;
27;262;129;54;54;289;156;
28;167;75;24;24;179;87;
28;136;80;34;34;153;97;
28;155;82;36;36;173;100;
28;255;124;61;61;285;154;
29;170;74;23;23;181;85;
29;146;149;40;40;166;169;
29;258;126;55;55;285;153;
29;257;150;57;57;285;178;
30;220;82;24;24;232;94;
30;141;81;29;29;155;95;
30;197;164;29;29;211;178;
30;156;82;34;34;173;99;
30;146;150;38;38;165;169;
30;262;129;48;48;286;153;
31;173;76;20;20;183;86;
31;195;110;20;20;205;120;
31;145;147;37;37;163;165;
31;262;126;47;47;285;149;
31;234;108;45;45;256;130;
31;251;149;56;56;279;177;
32;164;62;21;21;174;72;
32;172;75;21;21;182;85;
32;147;82;22;22;158;93;
32;144;145;37;37;162;163;
32;255;122;52;52;281;148;
33;144;143;35;35;161;160;
33;232;106;43;43;253;127;
33;258;123;46;46;281;146;
33;254;151;47;47;277;174;
34;220;80;22;22;231;91;
34;161;82;28;28;175;96;
34;256;122;46;46;279;145;
35;145;81;23;23;156;92;
35;235;178;23;23;246;189;
35;181;51;34;34;198;68;
35;251;120;49;49;275;144;
36;167;85;21;21;177;95;
36;252;120;45;45;274;142;
36;168;138;54;54;195;165;
37;165;82;24;24;177;94;
37;241;112;60;60;271;142;
38;142;74;30;30;157;89;
38;247;118;47;47;270;141;
38;144;159;61;61;174;189;
39;165;81;23;23;176;92;
39;145;121;28;28;159;135;
39;186;52;30;30;201;67;
39;240;137;48;48;264;161;
39;250;116;43;43;271;137;
40;164;80;24;24;176;92;
40;243;138;43;43;264;159;
40;247;117;44;44;269;139;
40;142;151;60;60;172;181;
41;220;77;21;21;230;87;
41;167;79;22;22;178;90;
41;143;117;28;28;157;131;
41;240;137;42;42;261;158;
41;248;114;43;43;269;135;
42;166;79;23;23;177;90;
42;240;136;42;42;261;157;
43;213;58;20;20;223;68;
43;168;79;21;21;178;89;
43;211;165;21;21;221;175;
43;238;134;41;41;258;154;
43;243;112;44;44;265;134;
44;168;79;21;21;178;89;
44;238;107;22;22;249;118;
44;234;130;43;43;255;151;
45;166;76;24;24;178;88;
45;205;158;22;22;216;169;
45;186;48;33;33;202;64;
45;242;109;43;43;263;130;
45;194;119;43;43;215;140;
45;234;131;40;40;254;151;
46;165;74;26;26;178;87;
46;234;130;39;39;253;149;
46;267;128;47;47;290;151;
47;153;74;21;21;163;84;
47;167;76;23;23;178;87;
47;232;128;40;40;252;148;
47;242;106;41;41;262;126;
47;265;125;49;49;289;149;
47;223;173;51;51;248;198;
48;169;76;21;21;179;86;
48;231;128;39;39;250;147;
48;264;124;47;47;287;147;
48;225;174;47;47;248;197;
49;167;74;23;23;178;85;
49;231;126;37;37;249;144;
49;190;116;43;43;211;137;
49;224;172;46;46;247;195;
49;260;123;49;49;284;147;
50;168;74;22;22;179;85;
50;173;123;28;28;187;137;
50;224;172;41;41;244;192;
51;168;74;22;22;179;85;
51;176;134;24;24;188;146;
51;228;125;36;36;246;143;
51;239;104;43;43;260;125;
51;256;119;47;47;279;142;
