0;37;42;37;37;55;60;
0;67;45;37;37;85;63;
0;17;61;35;35;34;78;
0;124;51;44;44;146;73;
0;108;104;41;41;128;124;
0;132;78;60;60;162;108;
1;99;15;21;21;109;25;
1;84;21;21;21;94;31;
1;14;59;35;35;31;76;
1;126;50;42;42;147;71;
1;108;103;39;39;127;122;
1;61;94;51;51;86;119;
1;72;50;57;57;100;78;
1;132;76;57;57;160;104;
2;15;55;37;37;33;73;
2;124;49;43;43;145;70;
2;63;40;43;43;84;61;
2;59;88;53;53;85;114;
2;127;72;57;57;155;100;
3;15;55;37;37;33;73;
3;124;49;43;43;145;70;
3;63;40;43;43;84;61;
3;60;89;52;52;86;115;
3;127;72;57;57;155;100;
4;64;42;37;37;82;60;
4;125;48;39;39;144;67;
4;12;53;36;36;30;71;
4;58;88;50;50;83;113;
5;61;43;34;34;78;60;
5;9;52;35;35;26;69;
5;95;90;42;42;116;111;
5;108;30;41;41;128;50;
5;124;48;41;41;144;68;
5;55;83;50;50;80;108;
5;123;67;57;57;151;95;
6;123;46;39;39;142;65;
6;60;40;36;36;78;58;
6;100;93;38;38;119;112;
6;78;50;47;47;101;73;
6;122;64;54;54;149;91;
6;52;79;55;55;79;106;
7;123;46;38;38;142;65;
7;61;38;37;37;79;56;
7;53;81;50;50;78;106;
7;117;62;57;57;145;90;
8;122;45;37;37;140;63;
8;54;81;45;45;76;103;
8;89;82;44;44;111;104;
9;119;45;39;39;138;64;
9;35;31;37;37;53;49;
9;53;78;45;45;75;100;
9;82;79;47;47;105;102;
10;88;32;22;22;99;43;
10;121;46;34;34;138;63;
10;53;76;43;43;74;97;
10;110;59;58;58;139;88;
11;46;38;22;22;57;49;
11;118;42;38;38;137;61;
11;49;74;45;45;71;96;
11;13;85;47;47;36;108;
12;65;39;26;26;78;52;
12;118;42;36;36;136;60;
13;13;13;34;34;30;30;
13;117;42;33;33;133;58;
13;49;70;42;42;70;91;
13;111;60;45;45;133;82;
14;67;39;24;24;79;51;
14;116;40;35;35;133;57;
14;48;68;42;42;69;89;
14;34;27;35;35;51;44;
14;109;56;47;47;132;79;
15;115;39;34;34;132;56;
15;48;66;41;41;68;86;
15;34;25;35;35;51;42;
15;75;11;39;39;94;30;
15;109;55;44;44;131;77;
15;74;68;47;47;97;91;
16;68;38;21;21;78;48;
16;117;41;30;30;132;56;
16;34;25;35;35;51;42;
16;106;53;44;44;128;75;
16;47;65;41;41;67;85;
16;63;98;50;50;88;123;
17;116;40;30;30;131;55;
17;106;51;44;44;128;73;
17;44;62;42;42;65;83;
18;115;39;28;28;129;53;
18;106;52;38;38;125;71;
18;43;57;39;39;62;76;
18;51;85;57;57;79;113;
19;20;13;26;26;33;26;
19;114;37;30;30;129;52;
19;106;52;38;38;125;71;
19;43;57;39;39;62;76;
19;75;10;37;37;93;28;
19;48;80;60;60;78;110;
19;115;66;74;74;152;103;
20;45;57;39;39;64;76;
20;49;80;57;57;77;108;
21;111;30;20;20;121;40;
21;37;21;32;32;53;37;
21;101;47;42;42;122;68;
21;42;58;41;41;62;78;
21;46;77;57;57;74;105;
22;113;36;26;26;126;49;
22;104;50;35;35;121;67;
22;110;54;72;72;146;90;
23;100;47;38;38;119;66;
23;73;60;34;34;90;77;
23;53;79;44;44;75;101;
23;109;57;67;67;142;90;
24;99;45;35;35;116;62;
24;4;51;39;39;23;70;
24;46;74;52;52;72;100;
24;112;61;65;65;144;93;
25;22;24;21;21;32;34;
25;113;35;24;24;125;47;
25;96;45;39;39;115;64;
25;1;46;45;45;23;68;
25;47;69;50;50;72;94;
25;112;63;60;60;142;93;
26;113;35;21;21;123;45;
26;20;21;23;23;31;32;
26;75;58;29;29;89;72;
26;104;54;69;69;138;88;
27;45;22;22;22;56;33;
27;73;6;34;34;90;23;
27;106;56;60;60;136;86;
28;47;2;21;21;57;12;
28;21;20;22;22;32;31;
28;48;72;41;41;68;92;
29;49;2;20;20;59;12;
29;21;20;20;20;31;30;
29;73;54;29;29;87;68;
29;105;54;54;54;132;81;
30;21;18;22;22;32;29;
30;98;48;63;63;129;79;
31;84;12;22;22;95;23;
31;23;17;21;21;33;27;
31;97;46;63;63;128;77;
32;23;16;21;21;33;26;
32;110;32;21;21;120;42;
32;9;38;32;32;25;54;
33;110;30;21;21;120;40;
33;77;7;28;28;91;21;
33;100;48;50;50;125;73;
34;133;93;21;21;143;103;
35;3;24;43;43;24;45;
35;98;50;50;50;123;75;
35;45;77;59;59;74;106;
36;133;93;21;21;143;103;
36;42;13;23;23;53;24;
36;38;53;45;45;60;75;
37;24;10;21;21;34;20;
37;45;13;22;22;56;24;
37;32;31;39;39;51;50;
38;45;13;20;20;55;23;
38;39;8;29;29;53;22;
38;41;57;37;37;59;75;
38;93;44;47;47;116;67;
39;105;26;22;22;116;37;
39;94;46;44;44;116;68;
39;52;80;41;41;72;100;
40;105;26;22;22;116;37;
41;153;104;39;39;172;123;
41;42;72;50;50;67;97;
42;44;10;22;22;55;21;
42;105;25;21;21;115;35;
42;66;38;31;31;81;53;
42;91;38;45;45;113;60;
43;30;7;21;21;40;17;
43;43;8;24;24;55;20;
43;145;101;36;36;163;119;
44;66;40;21;21;76;50;
44;48;70;41;41;68;90;
45;104;23;21;21;114;33;
45;139;94;37;37;157;112;
45;10;13;38;38;29;32;
45;36;63;50;50;61;88;
46;16;16;30;30;31;31;
46;87;31;41;41;107;51;
47;46;5;23;23;57;16;
47;66;38;21;21;76;48;
47;45;63;37;37;63;81;
48;49;5;21;21;59;15;
48;133;87;30;30;148;102;
48;84;27;45;45;106;49;
49;85;28;41;41;105;48;
