4;266;169;46;46;289;192
5;257;164;44;44;279;186
6;255;157;42;42;276;178
7;269;32;24;24;281;44
7;188;110;50;50;213;135
11;284;152;21;21;294;162
11;183;99;45;45;205;121
13;131;85;38;38;150;104
14;166;86;21;21;176;96
14;132;80;41;41;152;100
15;167;84;20;20;177;94
15;181;94;36;36;199;112
16;134;78;37;37;152;96
19;223;119;21;21;233;129
20;219;114;23;23;230;125
21;169;74;22;22;180;85
22;169;74;21;21;179;84
22;221;66;22;22;232;77
23;278;29;26;26;291;42
26;266;132;21;21;276;142
28;253;82;50;50;278;107
29;154;192;42;42;175;213
30;151;184;41;41;171;204
31;189;74;21;21;199;84
32;251;117;22;22;262;128
33;136;152;52;52;162;178
34;226;57;21;21;236;67
34;132;144;61;61;162;174
35;141;151;40;40;161;171
36;196;113;21;21;206;123
36;139;145;39;39;158;164
39;137;130;39;39;156;149
40;193;64;21;21;203;74
41;133;121;40;40;153;141
42;201;73;23;23;212;84
45;197;59;21;21;207;69
46;203;68;21;21;213;78
47;217;66;26;26;230;79
51;130;89;39;39;149;108
