2;218;107;21;21;228;117
3;218;107;21;21;228;117
4;173;74;20;20;183;84
5;171;72;22;22;182;83
5;207;129;34;34;224;146
7;173;70;21;21;183;80
7;199;187;40;40;219;207
8;176;135;23;23;187;146
8;192;176;43;43;213;197
9;210;93;21;21;220;103
9;189;169;40;40;209;189
9;184;104;52;52;210;130
10;185;162;38;38;204;181
11;245;112;21;21;255;122
11;208;87;22;22;219;98
11;183;157;34;34;200;174
12;185;102;41;41;205;122
13;207;86;20;20;217;96
13;241;106;20;20;251;116
14;197;108;21;21;207;118
14;173;138;36;36;191;156
15;170;131;37;37;188;149
16;223;58;21;21;233;68
16;70;69;39;39;89;88
17;70;69;39;39;89;88
18;16;77;23;23;27;88
20;228;88;21;21;238;98
23;206;71;20;20;216;81
26;253;178;20;20;263;188
27;247;170;20;20;257;180
28;240;163;21;21;250;173
29;189;76;22;22;200;87
29;222;121;43;43;243;142
33;222;113;26;26;235;126
34;222;113;26;26;235;126
35;171;70;21;21;181;80
36;208;134;22;22;219;145
37;205;130;21;21;215;140
38;202;126;22;22;213;137
39;185;53;21;21;195;63
39;193;66;20;20;203;76
39;168;75;21;21;178;85
39;199;120;24;24;211;132
42;169;72;21;21;179;82
43;171;69;20;20;181;79
44;171;68;21;21;181;78
44;192;107;21;21;202;117
45;232;129;23;23;243;140
47;173;66;20;20;183;76
47;229;124;20;20;239;134
48;224;120;22;22;235;131
48;173;64;22;22;184;75
52;217;108;21;21;227;118
