2;139;197;48;42;93;119;
2;194;180;33;31;113;105;
2;277;173;22;35;149;104;
2;142;145;18;27;80;86;
2;234;126;16;27;125;76;
2;166;103;18;21;92;62;
2;179;49;53;33;116;41;
2;234;41;40;19;137;30;
3;151;197;34;42;92;119;
3;195;182;29;24;112;103;
3;276;170;19;29;147;99;
4;149;195;38;41;93;118;
4;193;180;31;24;112;102;
4;273;167;21;34;147;100;
4;144;142;18;31;81;86;
4;9;101;20;18;14;59;
5;146;190;38;41;92;115;
5;189;184;26;19;107;101;
5;30;90;19;20;24;55;
5;188;51;32;22;110;36;
6;155;187;20;22;87;104;
6;190;172;30;27;110;99;
6;265;167;24;29;144;98;
6;141;152;26;20;83;86;
6;142;84;23;41;82;62;
6;214;43;39;22;126;32;
7;301;210;18;20;159;115;
7;149;185;28;39;88;112;
7;189;178;26;19;107;98;
7;262;164;27;33;144;98;
7;1;93;25;30;13;61;
7;146;86;18;20;82;53;
7;208;46;22;19;115;32;
8;297;198;22;27;159;112;
8;150;196;30;22;90;109;
8;191;172;22;19;106;95;
8;265;159;22;31;143;95;
8;141;133;23;35;82;84;
8;275;131;20;19;147;75;
8;172;130;21;26;96;78;
8;1;98;17;26;9;62;
8;147;43;102;52;124;47;
9;293;188;26;48;159;118;
9;147;181;25;37;86;109;
9;190;171;21;20;105;95;
9;142;144;21;20;81;82;
9;1;100;16;24;8;62;
10;290;190;29;45;159;117;
10;151;176;28;35;89;105;
10;186;167;27;24;106;95;
10;302;155;17;29;159;92;
10;260;155;22;35;141;95;
10;141;143;23;18;82;80;
10;174;126;17;26;95;76;
10;15;96;20;19;17;57;
10;187;47;64;32;125;39;
11;285;191;34;39;159;115;
11;186;168;24;19;105;93;
11;259;154;19;26;139;90;
11;141;136;21;26;81;81;
11;10;95;23;24;16;59;
11;191;51;41;23;116;37;
12;289;188;30;42;159;115;
12;146;171;29;33;87;102;
12;183;163;25;23;104;93;
12;300;154;19;34;159;94;
12;255;151;21;34;138;92;
12;140;129;24;34;82;81;
12;1;98;28;23;14;60;
13;284;190;35;40;159;115;
13;151;168;20;27;85;97;
13;186;161;23;21;104;91;
13;298;153;21;26;159;89;
13;255;150;20;25;137;87;
13;140;130;24;27;82;78;
13;1;99;28;26;14;62;
13;165;66;23;33;94;49;
14;284;183;31;46;157;114;
14;145;166;29;36;87;101;
14;180;161;28;21;104;91;
14;294;156;25;29;159;92;
14;252;149;20;31;136;90;
14;139;136;17;22;78;79;
14;1;99;23;26;12;62;
14;144;79;25;33;84;56;
14;232;46;22;17;127;31;
15;271;178;48;54;159;116;
15;147;166;25;31;86;98;
15;182;157;22;20;102;88;
15;251;146;22;25;136;85;
15;1;102;20;24;10;63;
