2;0;0;0;0;0;0
2;198;185;29;20;113;102
2;233;180;29;20;131;100
2;266;168;34;23;150;95
2;184;158;31;17;107;87
2;215;148;25;22;120;85
2;260;135;24;15;142;75
2;241;107;23;21;132;64
2;219;111;14;12;116;61
2;201;125;16;10;108;67
2;170;118;20;18;95;68
2;145;137;27;16;86;76
2;145;107;15;13;80;60
2;169;93;11;10;90;51
2;191;107;16;13;103;60
2;191;95;13;9;102;52
2;191;87;10;7;100;47
2;227;87;13;12;120;49
2;212;92;11;10;111;51
2;211;85;10;8;110;46
2;196;76;9;11;102;43
2;185;72;10;8;97;40
2;166;70;9;9;87;39
3;194;180;32;24;113;102
3;236;177;24;21;130;99
3;264;168;33;22;148;95
3;212;147;28;20;120;83
3;185;157;28;16;106;86
3;256;136;26;15;141;75
3;202;123;16;13;109;68
3;173;119;17;15;95;67
3;150;135;17;13;83;74
3;217;112;16;12;116;62
3;245;110;19;17;132;63
3;193;107;14;11;103;59
3;146;108;13;11;79;59
3;169;95;11;10;90;52
3;191;96;12;8;101;52
3;212;93;15;11;113;52
3;227;89;12;9;119;49
3;191;87;10;9;100;48
3;208;84;14;8;111;46
3;196;76;9;8;102;42
3;185;71;10;8;97;39
3;169;71;9;8;89;39
4;191;179;33;20;112;99
4;232;177;26;18;129;97
4;264;169;31;17;147;93
4;211;147;29;17;120;82
4;187;155;22;15;104;85
4;259;137;21;11;140;74
4;247;107;16;22;131;64
4;219;110;15;12;117;61
4;201;122;16;13;108;67
4;172;119;18;16;95;67
4;149;132;15;14;82;73
4;146;106;13;13;79;59
4;192;106;15;12;103;59
4;192;95;11;9;101;52
4;170;90;10;12;90;51
4;211;91;13;10;112;50
4;228;86;9;10;118;48
4;211;85;9;6;110;45
4;191;87;10;8;100;47
4;196;76;10;9;103;42
4;186;71;9;7;97;39
4;170;71;6;7;88;39
4;230;79;8;8;119;43
5;156;203;29;18;92;110
5;196;177;26;22;111;99
5;233;176;25;17;129;96
5;266;162;27;24;146;93
5;214;143;25;21;119;82
5;188;153;20;18;104;85
5;261;134;19;15;140;74
5;150;133;15;13;82;73
5;173;117;15;15;94;66
5;199;123;17;12;108;67
5;218;109;15;17;116;63
5;245;107;17;19;131;63
5;193;105;12;14;102;59
5;142;106;17;12;79;59
5;169;92;11;11;90;51
5;192;94;10;10;101;52
5;213;91;9;9;111;50
5;227;88;11;9;119;48
5;192;86;9;9;100;47
5;210;84;11;8;110;46
5;230;78;8;9;119;43
5;196;74;8;8;102;41
5;188;71;7;8;97;39
5;168;72;9;4;88;38
5;217;69;7;6;112;37
6;156;196;26;25;91;110
6;193;174;27;20;110;97
6;231;172;25;20;128;96
6;262;162;29;22;145;92
6;212;143;25;20;118;81
6;186;153;22;17;104;85
