2;80;123;29;30;54;76;
2;123;113;32;29;77;71;
3;41;137;33;16;37;76;
3;164;134;31;19;97;76;
3;67;112;87;40;77;76;
3;53;87;19;23;36;55;
4;28;132;26;21;27;76;
4;174;121;21;32;97;76;
4;55;113;50;40;52;76;
4;121;106;29;32;75;69;
4;125;75;18;19;71;47;
4;154;58;24;28;89;43;
4;41;46;21;24;31;35;
4;119;35;16;28;67;31;
4;55;23;56;84;55;53;
4;14;1;71;65;42;33;
5;164;122;31;31;97;76;
5;34;113;69;40;51;76;
5;118;104;28;27;73;65;
5;52;72;20;34;36;53;
6;161;107;34;46;97;76;
6;103;105;41;29;72;67;
6;29;101;71;52;50;76;
6;52;81;19;23;35;52;
6;17;34;17;34;17;34;
7;156;108;39;45;97;76;
7;42;106;57;47;49;76;
7;105;96;35;35;70;65;
7;53;83;19;18;36;50;
7;17;32;19;32;18;32;
8;25;104;76;49;50;76;
8;161;79;34;74;97;76;
8;101;70;42;58;71;64;
8;17;1;43;56;30;28;
9;151;99;44;54;97;76;
9;97;91;37;43;67;67;
9;52;76;19;22;35;49;
9;47;1;43;22;45;11;
10;29;97;66;56;47;76;
10;105;96;27;18;66;57;
10;158;90;37;63;97;76;
10;112;73;18;22;65;47;
10;49;69;18;25;33;47;
10;22;7;25;45;23;26;
11;153;100;40;53;96;76;
11;92;68;36;56;64;62;
11;49;68;17;23;33;45;
12;141;91;54;50;97;70;
12;99;89;27;25;63;57;
12;27;5;23;27;25;16;
13;84;140;48;13;66;76;
13;40;91;45;62;42;76;
13;95;86;24;28;59;57;
13;139;85;56;51;97;68;
13;19;1;60;47;39;24;
14;90;135;46;18;68;76;
14;40;94;39;59;39;76;
14;146;86;49;49;97;67;
15;83;86;38;25;60;55;
15;142;84;49;48;95;66;
16;85;121;37;32;61;76;
16;32;86;44;58;38;72;
16;140;81;44;49;92;65;
16;83;77;29;30;56;53;
16;44;55;18;26;31;40;
16;18;1;78;52;48;26;
17;147;137;37;16;92;76;
17;82;120;40;33;61;76;
17;136;96;19;31;77;63;
17;37;1;29;21;33;11;
18;146;137;38;16;92;76;
18;87;118;28;21;57;69;
18;136;78;45;42;90;60;
18;86;71;26;33;56;52;
18;44;53;21;25;32;39;
18;37;1;35;16;36;8;
19;111;133;67;20;89;76;
19;83;103;29;32;56;67;
19;86;77;20;24;53;50;
19;126;73;52;47;89;60;
19;45;51;18;23;31;37;
19;38;1;28;17;33;9;
20;127;131;40;22;83;76;
20;132;83;46;31;89;57;
20;24;74;17;31;20;52;
20;42;56;34;42;38;49;
20;23;17;20;20;21;18;
21;184;104;11;42;97;73;
21;125;74;51;42;88;58;
21;21;1;56;34;38;17;
22;181;120;14;33;97;76;
22;4;115;47;38;25;76;
22;42;71;26;18;34;44;
22;133;70;42;30;87;50;
22;22;70;20;26;21;48;
22;22;17;19;21;20;19;
22;34;1;53;21;43;11;
23;102;120;56;33;79;76;
23;1;120;49;33;25;76;
23;179;111;16;27;97;69;
23;58;100;48;45;53;72;
23;129;79;40;33;84;56;
23;22;44;49;87;35;65;
24;127;74;37;27;82;50;
24;19;10;27;19;23;14;
24;39;1;35;21;37;11;
25;6;114;39;33;22;73;
25;77;109;85;44;81;76;
25;168;105;27;22;97;63;
25;58;96;41;46;49;71;
25;124;72;34;28;79;50;
25;29;61;40;52;34;56;
25;42;25;21;35;31;30;
26;73;135;25;18;49;76;
26;3;123;37;30;20;76;
26;151;96;44;30;97;63;
26;126;74;33;17;79;45;
26;22;59;46;57;34;58;
26;80;54;24;30;52;42;
26;44;1;31;16;37;8;
27;7;119;31;22;19;70;
27;163;99;22;26;92;62;
27;121;74;17;27;69;50;
27;93;39;17;25;55;32;
27;21;29;42;83;31;56;
27;18;1;85;33;51;17;
28;84;109;42;35;63;72;
28;21;109;25;24;23;66;
28;66;87;30;58;48;72;
28;116;71;22;33;69;52;
28;20;49;42;39;31;44;
29;111;100;29;20;70;60;
29;63;81;35;60;49;70;
29;116;68;19;31;67;49;
29;8;52;57;81;32;66;
30;102;120;19;24;60;72;
30;145;89;40;33;92;61;
30;63;82;38;37;50;59;
30;111;63;42;64;76;63;
30;64;9;16;27;40;18;
30;27;1;43;30;35;15;
31;135;87;44;31;89;59;
31;8;36;52;88;30;62;
32;59;82;32;27;45;54;
32;108;60;46;52;77;56;
32;66;45;32;31;49;38;
33;9;90;33;29;21;59;
33;60;76;76;50;68;63;
34;20;75;38;41;29;58;
34;27;6;24;20;25;13;
35;21;74;37;41;29;57;
35;58;69;29;34;43;51;
35;28;28;32;48;30;38;
35;48;1;29;15;38;8;
36;99;85;28;28;63;56;
36;19;84;19;26;19;55;
36;57;68;31;35;44;51;
36;22;41;37;34;29;37;
36;29;8;19;22;24;15;
37;90;95;34;22;62;58;
37;23;78;20;23;21;50;
37;61;65;26;33;43;49;
37;21;42;36;38;28;40;
38;88;97;26;17;57;57;
38;54;95;22;20;38;57;
38;135;82;23;23;79;52;
38;59;64;27;32;43;48;
38;95;63;21;32;58;47;
38;126;51;20;20;73;35;
38;38;35;23;23;30;29;
38;45;1;21;25;33;13;
39;86;94;26;18;56;56;
39;60;65;17;27;38;46;
39;98;60;19;30;58;45;
40;38;132;36;21;37;76;
40;162;120;33;33;97;76;
40;57;61;24;31;40;46;
40;23;37;33;28;28;32;
41;41;133;37;20;39;76;
41;157;124;38;29;97;76;
41;90;69;20;30;55;49;
41;18;68;26;32;22;50;
41;23;40;21;27;22;33;
41;40;1;39;19;39;10;
42;164;135;31;18;97;76;
42;23;130;55;23;39;76;
42;85;66;21;34;53;50;
42;17;50;29;53;23;51;
42;35;23;25;24;30;23;
42;40;1;70;16;55;8;
43;24;124;58;29;41;76;
43;160;114;35;39;97;76;
43;54;57;21;24;37;40;
43;104;53;29;15;66;34;
43;16;48;35;48;25;48;
44;158;121;37;32;97;76;
44;19;120;54;33;36;76;
44;56;53;22;29;39;41;
44;21;35;27;31;24;33;
45;11;130;63;23;37;76;
45;136;115;59;38;97;76;
45;17;68;20;30;18;49;
45;55;51;21;28;38;39;
45;20;34;16;23;18;28;
45;34;1;28;18;31;9;
46;14;107;56;46;35;76;
46;127;106;68;47;97;76;
46;47;78;25;17;36;47;
46;18;63;16;24;17;43;
47;20;108;50;45;35;76;
47;127;102;68;51;97;76;
48;25;130;24;21;24;75;
48;115;129;73;24;94;76;
48;169;104;26;36;97;70;
48;25;104;47;49;36;76;
48;55;40;22;29;38;34;
48;23;33;24;30;23;31;
48;36;1;42;23;39;12;
49;116;108;79;45;97;76;
49;8;105;58;42;33;73;
49;113;63;21;19;67;41;
49;54;45;17;27;35;36;
49;95;44;18;20;56;32;
50;116;132;60;21;88;76;
50;142;105;17;23;79;64;
50;160;102;35;25;97;63;
50;8;100;57;53;32;76;
50;23;39;22;18;22;28;
50;37;1;41;14;39;7;
51;118;99;77;54;97;76;
