2;153;121;42;32;97;76;
2;92;77;31;33;61;55;
2;162;67;33;53;97;60;
2;15;55;26;27;20;41;
2;44;45;22;23;33;34;
2;86;29;30;22;58;25;
3;84;71;37;34;60;52;
3;15;50;27;26;21;38;
3;44;37;23;27;33;32;
3;85;31;21;17;53;24;
4;143;91;52;56;97;73;
5;134;101;52;38;93;69;
5;77;67;38;33;57;50;
5;153;60;42;42;97;51;
5;15;50;24;22;19;36;
5;43;39;20;23;31;31;
5;85;23;30;20;57;21;
6;75;64;39;31;57;47;
6;15;45;26;24;20;34;
6;42;36;20;23;31;29;
7;125;88;49;39;87;63;
7;85;58;21;18;53;38;
7;147;49;48;32;97;40;
7;17;44;23;21;20;32;
7;42;37;20;19;31;28;
8;77;56;26;29;51;42;
8;18;47;26;15;22;31;
8;41;33;20;21;30;27;
9;123;86;30;27;76;56;
9;154;75;17;25;85;50;
9;74;51;29;29;51;40;
9;149;43;46;33;97;38;
10;68;48;33;28;50;38;
11;113;69;62;36;87;52;
11;132;38;47;29;89;33;
12;116;66;50;30;83;48;
12;143;38;25;28;84;33;
12;82;15;26;19;54;17;
13;104;64;54;35;79;49;
13;137;35;30;24;83;29;
13;19;29;23;21;21;25;
14;118;32;43;54;80;43;
14;19;26;22;23;20;24;
15;132;137;37;16;84;76;
15;101;56;56;34;78;45;
15;132;29;28;24;80;26;
15;18;23;25;25;21;24;
15;80;12;30;19;55;15;
16;122;130;54;23;88;76;
16;100;60;28;26;64;43;
16;131;35;30;21;80;28;
17;115;119;53;34;84;76;
17;97;52;28;29;62;40;
17;127;50;19;25;73;37;
17;132;27;20;21;76;24;
18;111;112;46;41;78;76;
18;160;87;35;36;97;61;
18;99;56;21;23;60;39;
18;124;48;23;24;73;36;
18;130;25;19;20;74;22;
18;23;23;21;17;22;20;
19;106;107;44;40;75;73;
19;173;96;22;20;97;58;
19;97;54;18;21;57;37;
20;101;99;40;40;70;69;
20;164;82;31;29;97;55;
20;95;50;18;23;56;36;
20;30;14;32;17;31;15;
21;96;91;39;40;67;65;
21;158;77;36;29;97;53;
21;119;40;20;23;69;31;
21;27;11;37;24;32;17;
21;81;1;33;23;57;12;
22;94;104;33;21;63;62;
22;160;81;31;26;95;53;
23;92;86;38;27;65;56;
23;154;69;33;36;93;52;
23;91;43;18;22;54;32;
24;89;83;37;35;63;59;
24;151;64;29;36;90;50;
24;88;42;18;20;53;31;
24;34;8;34;16;34;12;
25;86;78;35;34;60;56;
25;148;64;26;31;87;47;
26;100;141;37;12;68;76;
26;80;68;36;41;58;54;
26;137;59;33;30;85;44;
26;33;6;30;18;31;12;
27;94;130;43;23;68;76;
27;83;1;26;16;54;8;
28;46;132;30;21;38;76;
28;84;124;49;29;66;76;
28;79;66;34;33;56;49;
28;138;55;27;26;82;40;
29;25;121;50;32;37;76;
29;70;113;60;40;65;76;
29;74;61;32;35;53;48;
29;136;53;23;25;79;39;
29;105;11;20;36;62;23;
29;66;9;18;22;42;15;
29;32;1;39;23;35;12;
30;24;115;44;38;34;76;
30;68;110;50;43;59;76;
30;81;59;23;27;52;43;
31;7;123;57;30;32;76;
31;75;116;35;28;55;72;
31;74;54;30;34;52;44;
31;130;48;26;28;78;38;
31;35;1;42;21;38;11;
32;19;108;42;37;30;72;
32;71;103;36;33;53;68;
32;69;52;31;31;50;41;
32;126;43;22;29;74;36;
32;66;1;34;15;50;8;
33;17;104;27;30;22;67;
33;61;98;45;32;53;65;
33;69;49;32;31;50;40;
33;127;43;21;25;74;34;
33;40;1;40;19;40;10;
34;34;94;24;28;29;61;
34;67;91;35;33;51;62;
34;68;47;29;29;48;38;
34;123;42;16;26;69;34;
34;38;1;41;15;39;8;
35;15;87;41;40;28;63;
35;65;85;33;40;49;62;
35;65;46;30;27;47;36;
35;123;40;21;24;72;32;
35;38;1;74;18;56;9;
36;7;83;47;40;27;61;
36;62;80;31;38;46;59;
36;65;41;28;27;46;34;
36;121;36;19;27;70;31;
36;40;1;46;17;43;9;
37;10;78;42;36;26;57;
37;61;77;31;36;46;56;
37;66;47;24;19;45;33;
37;120;35;17;25;68;30;
37;46;1;38;11;42;6;
38;57;72;33;36;45;54;
38;10;72;41;34;25;53;
38;65;42;24;21;44;31;
39;56;70;29;32;42;51;
39;18;66;30;34;24;50;
39;69;39;20;22;44;30;
40;15;79;32;19;23;49;
40;53;62;31;36;42;49;
40;26;42;24;16;25;29;
40;67;40;21;18;44;29;
40;116;31;19;23;67;27;
40;46;1;44;12;45;6;
41;16;75;27;20;21;47;
41;51;61;29;33;40;47;
41;115;27;19;24;67;25;
41;63;27;25;28;44;27;
41;54;1;51;15;52;8;
42;47;58;31;32;39;45;
42;15;58;27;34;21;46;
43;48;55;30;30;39;42;
43;13;51;26;34;19;42;
43;61;34;24;17;42;25;
44;13;53;25;29;19;41;
44;50;50;26;32;38;41;
45;49;48;26;30;37;39;
45;14;48;23;31;18;39;
45;137;41;23;17;80;29;
45;75;1;22;24;48;12;
46;49;46;25;28;37;37;
46;15;43;27;31;21;37;
46;64;22;18;23;41;22;
47;47;44;22;27;34;35;
47;15;41;28;28;21;34;
47;59;25;23;19;41;22;
47;80;1;34;23;57;12;
48;50;42;17;23;33;32;
48;16;40;24;24;20;32;
49;48;45;24;19;36;32;
49;15;33;24;30;19;31;
50;169;101;26;35;97;68;
50;46;38;22;24;34;31;
50;16;32;21;28;18;30;
50;63;16;21;21;42;18;
51;15;29;24;29;19;29;
51;49;19;26;39;37;29;
52;159;89;36;33;97;61;
52;17;31;21;23;19;27;
52;63;13;19;20;41;16;
