0;65;10;22;22;76;21;
0;88;32;22;22;99;43;
0;143;58;45;45;165;80;
0;46;74;43;43;67;95;
1;23;24;20;20;33;34;
1;69;41;24;24;81;53;
1;5;32;37;37;23;50;
1;49;72;42;42;70;93;
1;138;52;47;47;161;75;
2;27;7;20;20;37;17;
2;43;16;21;21;53;26;
2;69;41;24;24;81;53;
2;48;73;39;39;67;92;
3;67;9;21;21;77;19;
3;25;3;25;25;37;15;
3;103;20;23;23;114;31;
3;9;29;35;35;26;46;
3;47;71;38;38;66;90;
3;71;109;37;37;89;127;
3;63;48;40;40;83;68;
3;101;63;50;50;126;88;
4;67;9;21;21;77;19;
4;25;3;25;25;37;15;
4;103;20;23;23;114;31;
4;66;39;24;24;78;51;
4;9;29;35;35;26;46;
4;61;101;44;44;83;123;
4;42;67;41;41;62;87;
5;45;13;21;21;55;23;
5;68;39;22;22;79;50;
5;25;0;29;29;39;14;
5;11;29;34;34;28;46;
5;46;88;60;60;76;118;
6;49;1;21;21;59;11;
6;29;5;21;21;39;15;
6;44;12;22;22;55;23;
6;10;29;34;34;27;46;
6;35;31;37;37;53;49;
6;39;115;36;36;57;133;
6;99;60;45;45;121;82;
7;83;0;20;20;93;10;
7;29;4;21;21;39;14;
7;42;113;34;34;59;130;
7;102;60;41;41;122;80;
7;40;63;41;41;60;83;
8;29;3;23;23;40;14;
8;45;10;22;22;56;21;
8;42;107;32;32;58;123;
9;44;10;21;21;54;20;
9;10;24;34;34;27;41;
9;57;88;37;37;75;106;
9;95;52;45;45;117;74;
10;45;9;21;21;55;19;
10;30;1;22;22;41;12;
10;12;24;32;32;28;40;
10;35;99;34;34;52;116;
10;98;52;43;43;119;73;
10;50;52;88;88;94;96;
11;31;1;21;21;41;11;
11;45;8;21;21;55;18;
11;35;95;32;32;51;111;
11;142;104;43;43;163;125;
11;125;44;43;43;146;65;
12;32;0;21;21;42;10;
12;46;7;21;21;56;17;
12;16;23;29;29;30;37;
12;41;55;34;34;58;72;
12;35;92;32;32;51;108;
12;77;72;46;46;100;95;
13;47;7;21;21;57;17;
13;48;96;21;21;58;106;
13;97;53;34;34;114;70;
13;121;41;43;43;142;62;
13;79;71;46;46;102;94;
14;63;16;20;20;73;26;
14;43;54;29;29;57;68;
14;119;41;42;42;140;62;
14;124;89;52;52;150;115;
15;47;7;20;20;57;17;
15;31;87;23;23;42;98;
15;12;18;34;34;29;35;
15;119;41;42;42;140;62;
16;47;6;21;21;57;16;
16;63;13;21;21;73;23;
16;17;21;26;26;30;34;
16;117;41;39;39;136;60;
16;122;87;47;47;145;110;
16;100;34;58;58;129;63;
17;46;4;23;23;57;15;
17;20;24;21;21;30;34;
17;37;104;20;20;47;114;
17;95;47;30;30;110;62;
17;77;64;41;41;97;84;
17;115;37;43;43;136;58;
17;125;87;41;41;145;107;
18;48;4;21;21;58;14;
18;116;37;40;40;136;57;
18;74;62;42;42;95;83;
19;48;4;22;22;59;15;
19;29;10;20;20;39;20;
19;63;12;20;20;73;22;
19;139;118;20;20;149;128;
19;115;36;40;40;135;56;
20;47;4;20;20;57;14;
20;117;35;37;37;135;53;
20;73;59;39;39;92;78;
21;50;3;21;21;60;13;
21;62;9;22;22;73;20;
21;132;109;21;21;142;119;
21;21;2;32;32;37;18;
21;114;35;39;39;133;54;
21;135;64;43;43;156;85;
22;21;17;23;23;32;28;
22;91;41;28;28;105;55;
22;110;32;40;40;130;52;
23;51;2;21;21;61;12;
23;19;14;26;26;32;27;
23;41;42;24;24;53;54;
23;91;40;27;27;104;53;
23;71;56;37;37;89;74;
23;109;31;41;41;129;51;
24;49;1;21;21;59;11;
24;63;7;22;22;74;18;
24;21;15;23;23;32;26;
24;92;41;25;25;104;53;
24;38;14;31;31;53;29;
24;108;31;38;38;127;50;
24;135;60;39;39;154;79;
25;51;1;21;21;61;11;
25;63;8;21;21;73;18;
25;31;64;20;20;41;74;
25;91;40;25;25;103;52;
25;19;12;26;26;32;25;
25;107;29;42;42;128;50;
26;63;5;21;21;73;15;
26;29;62;20;20;39;72;
26;88;36;28;28;102;50;
